book_id,rating,number_of_likes
202769,5,95
93996,4,48
13637157,0,53
22586926,3,10
13249699,2,13
40697008,4,91
22700275,3,81
16171272,2,95
6124408,5,11
43087646,5,16
6679009,2,2
16103970,3,20
739986,0,1
129223,0,57
11276935,5,95
18132728,4,85
8663392,3,11
22543699,3,65
975885,5,3
166008,5,100
29095401,1,42
34091026,1,59
13155806,0,1
207313,1,6
6388743,4,9
25070804,1,22
13162992,1,6
711772,5,10
6521368,2,1
5597641,2,46
379659,5,19
3076919,3,15
25791216,5,13
24696484,3,9
218750,1,8
351451,2,80
1024204,0,14
16248068,1,42
15848501,3,5
39735918,0,14
8050784,5,74
295961,3,10
13521459,5,18
17214420,5,18
15992880,1,69
30334,3,26
5295735,1,81
12814609,5,93
10079837,2,78
16032248,3,37
22313642,4,8
2455376,4,95
20894026,2,12
111050,2,46
23602561,1,30
18667800,2,57
6944946,5,52
13120464,3,55
219919,1,52
30893014,5,84
25700544,4,58
2248164,3,2
1982533,3,19
27936,0,39
3345,5,48
21863930,5,66
547847,5,11
17204860,4,0
18643872,1,18
25026469,0,31
43888,4,1
26527726,3,17
9551700,5,0
18076746,1,38
6238524,3,89
16065110,3,7
2734278,5,83
22824968,0,23
40948565,5,0
13562334,3,5
14059115,2,70
22500562,0,13
12970162,5,81
3351354,4,2
26545652,4,9
13511549,3,70
519137,0,3
709812,0,19
968,5,21
82192,2,46
7118052,0,100
408615,0,25
8312896,0,34
25714229,0,36
3134981,3,1
1210271,5,15
18642531,3,2
303214,1,14
1228628,0,5
5306171,5,59
112286,5,39
30968579,1,88
340745,4,2
25954119,4,48
20486644,0,62
17306889,4,49
22138268,4,13
17384517,5,20
22546289,2,16
92253,2,45
33155788,4,79
40380340,4,82
13060609,4,11
36157359,1,39
10925109,3,92
11573,0,15
10700326,2,56
12688952,0,15
107062,4,34
2321296,1,3
15728807,0,20
15759307,0,89
12503929,1,59
29492038,0,72
24768,5,34
7141642,2,20
674181,4,98
20615135,5,43
30163661,4,5
176839,1,17
17253860,5,45
23390134,5,1
11531104,3,13
7781732,5,49
476103,2,7
2111775,5,83
2685034,3,34
18739485,2,100
58087,1,3
15015228,2,24
26228282,4,16
3004197,3,13
7876993,5,100
17702579,5,2
15451058,0,92
6217775,5,10
18079557,2,18
17699357,3,60
5196,4,63
40509210,5,77
123636,0,44
12810834,1,89
18044354,1,98
607931,5,14
23935899,4,4
15802983,5,9
181426,2,82
46306,4,74
10161216,4,19
229033,3,49
30821598,2,41
35125836,5,4
11938752,3,19
22065293,0,74
15815363,1,56
6582637,3,7
22033517,3,18
18753744,2,16
9118135,3,22
3384459,2,24
10403647,3,81
105999,2,5
18068792,3,3
4185170,1,19
31186,4,57
11422798,0,3
12431807,2,18
13092515,4,7
3369511,1,96
46438,4,1
1096320,0,3
119015,2,93
23571391,5,17
3659,4,42
4889214,4,88
16442,3,12
68146,4,45
34321836,1,9
22668848,1,29
18137948,3,1
14060081,3,11
33986447,5,14
922991,2,98
19405702,0,9
10898326,0,9
81698,4,42
23510085,3,17
22872493,2,79
28208143,1,35
6224935,3,43
133017,2,36
7544517,1,14
17338776,4,78
17571794,3,14
18158521,5,56
20485614,4,13
23266647,3,91
22675080,2,18
23524779,2,0
225774,1,24
857556,1,36
16077535,3,89
17847482,3,92
100834,3,29
338121,3,18
30653731,4,6
20763127,3,11
19294181,5,11
15997064,4,4
6562339,0,82
13449858,4,61
40959068,3,62
4965,1,18
94079,2,12
18403921,3,53
35148790,4,6
16247974,2,43
10149365,2,46
18816335,3,31
10429672,4,9
33607640,2,30
4866,1,20
12781027,5,2
20455778,5,88
21524446,1,89
89717,5,14
6340266,0,53
36536759,4,65
16088678,0,0
20809,3,20
17725095,4,28
30811411,3,8
130881,3,10
13076894,0,17
8732892,1,9
92315,1,33
102030,0,12
77767,4,62
95144,3,7
575386,0,40
12905387,5,1
17185633,0,61
303197,0,14
14739231,0,4
18520642,0,7
8293938,1,3
18250437,4,58
11225502,4,16
32930819,2,6
25159280,1,17
23297799,0,18
21535021,2,79
7176018,4,97
18778603,5,3
23491637,1,58
9595650,3,96
13148189,1,5
6942484,3,90
34484,4,74
782854,0,62
760326,3,50
13604070,4,15
6406158,1,96
13604070,5,11
34502887,2,6
330744,3,1
25047898,1,2
1498164,1,70
13148189,3,92
22399053,2,7
29877824,4,46
17162,5,15
672493,5,14
18482979,4,29
22816100,1,15
34925254,0,59
6809488,1,33
18104474,5,10
10637174,5,7
3212989,0,2
200734,2,70
25494785,3,78
22232707,3,88
36115268,5,14
169481,2,15
2702704,0,28
6393972,3,20
25452847,3,14
18334799,5,13
403129,0,66
55139,5,94
6871853,5,19
10517947,0,74
26248368,0,56
13070346,1,13
20826926,1,9
18209468,1,9
1061557,5,2
96472,3,31
938105,1,87
284295,0,0
13262797,3,1
5306,0,16
760326,5,11
306443,0,2
29895106,1,43
976,5,4
36555292,3,52
12295828,5,34
13062508,0,22
12977976,0,6
6682769,5,18
12717535,1,44
25348908,4,14
25539647,4,84
20652686,1,72
67464,2,84
17694052,3,41
17185521,2,33
17268918,2,86
5600151,4,7
133738,2,28
9130129,0,15
34499902,5,94
18051969,5,10
23413928,5,39
23161872,1,17
528710,2,4
778990,2,16
17561299,4,100
18806259,0,16
176178,4,20
46756,5,2
57691,3,33
37799327,4,1
6537138,2,84
13530597,2,15
281184,2,17
18682615,5,8
12841067,2,26
39296064,0,9
5532725,0,11
17233800,1,4
18506999,1,6
9744817,5,20
6411016,4,32
764165,3,2
51167,4,68
99955,1,16
6649371,1,12
11836562,5,6
15994399,3,7
41153917,4,28
13335487,0,11
14061957,2,15
7163862,4,29
15770316,2,58
13191409,4,20
17910124,4,72
18126185,1,92
161361,1,3
2964277,5,21
48468,0,26
39980,5,4
1503988,0,5
25810091,0,6
18745,3,71
15810884,2,18
17898625,3,6
30274,5,12
478246,3,73
1005680,4,4
13414810,5,12
7171882,0,3
566781,0,12
15811560,4,78
584486,4,74
23483685,5,66
12689143,4,1
20772386,5,20
13380221,2,38
298567,3,7
18112803,2,11
2255607,3,17
17195064,3,52
38739561,0,52
29965217,5,8
17370750,0,51
405981,3,35
692969,5,23
442554,4,55
8709523,1,76
96358,3,12
23266647,4,15
18308768,1,3
31284812,5,91
30841984,1,89
5319,4,3
99955,5,13
6064286,3,8
2721318,0,17
6952589,5,13
519828,5,44
13624518,5,1
32601289,2,13
9545064,0,17
12184913,3,96
18665259,0,68
23571855,1,16
3838932,3,17
34445870,3,49
859500,0,23
8032544,2,12
784726,4,15
42128976,2,1
17181677,1,42
33259384,4,71
23911680,1,6
21929500,5,0
17975812,1,78
508388,0,42
32418,5,65
8747308,2,16
17907357,5,5
158479,0,22
23413882,0,5
12092005,2,43
31686145,2,0
8089607,2,14
42996684,1,99
21489697,3,11
13542990,5,55
17332422,4,18
688663,4,78
16139620,3,24
39907467,0,41
25776197,0,2
42768666,4,27
90557,1,90
41209130,3,89
13617298,1,5
226709,1,94
378724,4,58
104957,1,12
34835249,2,6
35891344,3,1
36334133,3,10
18405519,0,20
17927845,4,51
977527,0,29
13497,3,48
17692998,3,84
11387209,4,29
346272,4,28
13459010,4,5
12031532,1,20
23935899,3,11
20409841,5,0
16117755,2,25
17789633,3,2
1497658,5,54
25182801,1,5
12448740,5,98
128899,0,8
22399053,2,1
18396295,1,3
89543,3,13
11206,1,68
11242368,0,67
20645624,3,97
23393333,4,7
30848545,0,17
18626111,5,37
19370974,0,35
12770990,5,5
22930152,0,15
21887834,1,33
22313642,0,6
28109691,0,39
13557662,5,38
22725294,0,52
693016,0,34
1176884,4,49
1982533,4,2
19164881,3,36
25250468,3,11
17971526,3,93
35225721,0,91
24936713,4,74
12888599,5,24
13538679,1,86
3437465,3,67
29561487,5,81
26201118,2,11
13497994,5,7
2794955,3,16
395871,4,0
881346,4,60
15811135,4,66
17205118,5,69
10173501,2,60
25897236,4,5
15042777,3,14
35086270,2,14
636026,5,59
150253,4,6
68528,1,33
7685251,4,75
21469952,0,5
39986793,3,0
25574212,4,62
10397655,2,39
10108,0,58
1556867,1,95
161744,0,94
8341567,1,11
187996,5,90
29084129,4,22
587638,3,9
6146985,0,94
74769,3,88
6710229,4,37
9433912,0,95
17832339,4,13
36267848,4,2
287574,5,10
21816725,4,1
36388243,1,0
17745221,0,68
40180935,5,2
25791216,1,74
9541850,4,6
20619926,0,70
673914,2,88
10691701,5,18
40194939,0,3
31451186,2,98
2526974,5,72
5942552,3,4
25732113,2,13
16163245,0,88
23316548,0,45
17668267,4,76
19139026,0,16
25720433,5,8
38600870,3,5
493205,5,67
116685,1,2
16599,2,35
29069611,2,15
23269575,0,69
6053016,2,15
3567200,4,16
8777371,2,19
26168976,1,19
8109130,3,18
7507951,1,10
4631,3,64
16248311,0,10
15811511,2,10
7095831,5,10
866222,4,73
22325661,2,100
18111107,2,89
178204,5,12
8462668,1,67
36137549,1,13
2212213,4,88
7311068,1,18
15980677,3,75
31932891,3,37
13511549,5,48
366033,3,80
20837170,0,1
499225,0,0
5576654,4,16
57605,5,19
25502920,4,82
11475567,3,56
20343959,3,28
28812129,2,45
34933997,0,5
13130990,1,32
33544895,0,66
35295478,5,92
9662937,2,88
9314304,2,20
22890961,1,8
551604,2,90
18761500,3,17
12398661,5,11
612422,3,31
6893663,2,92
28821568,1,10
330264,4,65
22504506,4,90
18327082,3,27
2968,2,89
15798442,3,15
6084532,3,6
26875004,0,17
10186023,5,12
27274328,3,10
22855494,1,37
3206011,2,11
14990,4,0
30008400,2,11
28876,0,100
15982274,0,6
395567,3,92
23380978,0,20
21855477,1,4
7844713,3,2
40745,2,8
9439303,4,97
147014,3,56
185636,5,20
362956,0,25
22953594,2,19
3430870,5,20
23692225,2,56
11996019,0,9
18104774,5,26
296468,4,94
17288596,2,20
836301,4,76
18588657,3,14
590327,5,1
644990,1,5
13302279,4,74
12939838,4,11
18489239,2,10
18759708,5,97
48016,2,13
16104234,5,16
29430869,4,99
25937671,4,6
7052533,0,26
96647,5,35
41063454,5,19
15806991,5,39
18656002,3,97
25487377,1,20
1734893,5,61
2881823,3,25
123200,3,52
19162047,2,88
34898,3,17
18453074,4,17
15848920,2,39
30309602,3,1
23014749,5,69
1027079,3,6
2310956,4,29
17844546,4,6
23393333,1,91
18280801,0,59
18773681,4,11
709381,2,61
358846,0,23
27258116,4,0
18760748,4,94
87526,0,57
174084,1,60
20894026,4,26
20577546,2,69
24106854,1,99
39983507,3,10
23492533,5,16
71054,0,4
22318399,3,16
626186,1,32
235349,1,15
13512495,3,3
17840559,0,40
17205118,3,4
10218,5,15
16130398,1,76
26025989,3,10
25668014,1,3
10742462,1,64
984168,1,20
67880,4,20
25972177,3,7
20893314,5,16
42768666,2,90
7041181,3,6
2212540,0,92
311864,5,4
6820070,4,62
7930252,0,94
15712164,0,47
43603,5,10
23570333,4,47
9471031,3,50
1466595,1,19
3284192,1,80
207313,2,3
18111057,3,33
2612,1,3
30312700,2,13
22396311,0,46
1566053,5,76
20565048,0,5
18667769,3,19
5287473,2,62
20707753,5,25
36840304,3,8
621460,0,90
29587211,2,12
34091026,1,3
18487189,4,49
15726915,1,2
26124482,4,55
41209130,4,94
78427,3,74
17834808,2,57
18480550,3,7
18371382,5,52
17262100,4,56
174879,5,31
18484371,4,2
15721638,5,82
18509671,1,6
590349,4,19
845977,2,39
18404427,2,7
28110852,3,81
1542100,3,22
32600758,0,54
25404499,0,38
11455923,1,15
65262,0,98
159177,2,25
529241,0,25
7546,4,73
19548967,4,73
18295655,2,39
22379094,3,12
35398543,2,28
18581501,1,30
12987401,2,11
41719759,1,88
9858081,2,39
36204669,4,6
23518312,4,92
37492308,4,13
14739760,5,69
11830394,5,5
13542840,0,63
5069663,1,3
25832342,3,16
13364300,4,3
20527595,3,12
25904855,5,71
25690047,4,22
11831,4,11
1283197,4,11
11886526,2,5
7693972,5,10
16039255,2,6
17464884,0,13
903288,4,18
21538964,4,2
20525734,3,27
15594,1,12
32848470,2,59
1528538,3,18
5641414,4,13
20505787,0,16
13581267,3,55
18581501,1,83
196613,2,14
26309801,0,78
54510,4,42
29850681,5,5
8826125,5,16
22488052,4,82
18509605,3,100
49458,4,74
19317077,5,45
57540,4,63
823510,1,49
666758,4,92
7685281,5,64
17181677,2,4
994823,4,71
31950568,2,67
11028964,3,10
16052099,2,29
22450983,0,18
10186023,0,15
13665053,3,10
11718466,3,34
495882,4,46
778463,5,33
18079682,4,31
226378,2,8
64482,3,51
21556053,4,75
1566053,5,3
17384592,4,65
1562452,4,51
137110,0,12
18702030,2,11
6540287,2,29
916114,3,59
21899683,1,3
1103210,1,1
2133795,0,2
17855756,1,23
23430998,1,37
8893179,1,58
13579057,2,3
2874914,4,51
2999282,0,7
9728761,5,60
17195064,4,34
35478693,5,7
138683,1,4
13100208,5,100
13508415,0,1
17877463,3,93
17155793,5,92
298275,3,17
13143456,0,16
42831946,4,32
23316660,5,66
18739485,2,23
2011272,4,58
10593908,2,5
42435152,1,93
13056511,0,1
526869,0,6
32928935,2,40
75504,1,10
18296016,4,7
12092005,1,14
16117006,1,8
13477702,1,93
13633768,0,14
13330444,1,94
10188580,1,31
18400078,5,98
97968,4,60
36377822,5,88
9368401,2,20
40017710,0,36
11732634,1,20
151374,3,36
6855506,2,33
23420502,0,16
2250839,0,87
36682619,1,83
383129,1,5
274053,1,19
912218,1,60
294395,0,16
2924317,5,5
36954696,3,45
24533518,5,18
20707959,3,5
7467080,5,70
17831380,1,40
9835731,1,87
22535463,0,2
6114974,3,47
16442,3,11
19447,0,13
12547098,4,18
9541241,0,30
29361143,1,93
15125369,5,49
36990175,4,46
23297799,1,50
11331421,0,37
13019704,5,6
13170037,1,21
69169,0,65
8494276,4,75
6801453,3,3
35618459,3,0
11541556,4,44
18138755,4,7
18813006,2,18
88456,2,69
18702030,2,7
6401056,3,14
11000,1,4
21538378,1,4
30640176,3,64
11540658,5,17
3051741,4,17
807968,1,30
10517947,5,99
25510924,1,20
36379678,0,52
1293450,4,94
18710209,5,48
2334257,0,65
29104111,0,55
16059404,2,5
7130229,1,88
6306102,2,86
36283867,5,9
18989148,2,4
25915908,0,11
9014,1,1
352828,0,63
2165,0,15
65954,2,31
11387463,2,26
24763335,4,12
26213995,2,26
39666561,4,17
25035562,3,72
30079697,2,7
620580,1,52
17332182,5,77
3398701,0,14
1078189,1,20
13456042,1,20
7140917,3,78
23719471,1,14
8331609,2,18
11713886,4,14
11827045,2,6
18157895,0,23
342445,2,17
12159815,4,16
25047898,5,23
40677055,1,15
353465,0,70
30672,3,78
17262309,1,50
18662528,2,18
16048485,2,98
139986,4,13
17907218,0,91
226556,2,19
3081255,5,76
18599770,1,14
5711714,4,56
12369649,2,48
5562474,0,15
6899530,1,4
2461776,5,16
10836896,4,4
6475299,2,16
13422422,1,9
113091,1,0
16111504,3,20
18171324,3,5
10382150,5,57
24485116,2,4
17561101,1,0
25810500,4,36
11053270,5,96
226378,5,7
23362210,5,7
25733990,0,66
14935,4,10
2281,3,92
23634613,2,68
18487198,4,5
11534332,1,8
16181516,2,100
1051097,0,13
572035,5,7
216512,5,60
22107044,3,23
263862,4,29
1819738,0,85
81042,3,5
6424184,0,65
16117368,5,82
3304674,1,60
57262,5,20
13153802,5,11
26125085,4,23
6809488,0,1
1,4,16
37570640,4,89
24796231,3,95
7089852,5,0
10426786,5,24
2177236,2,45
16102159,1,11
138180,3,79
5069663,0,12
17910542,3,93
14060046,1,47
34601,3,13
15839322,0,23
25022297,5,1
6013810,1,28
5984399,1,11
13541871,2,3
14761017,5,18
2939484,5,3
25613902,1,41
13646237,4,41
11128896,2,18
912218,4,11
9118135,1,8
13364211,1,3
3430897,5,85
21948060,5,7
18588591,2,19
28812129,2,4
18196327,5,16
27213162,0,5
3917026,0,1
129377,4,6
25148,3,23
29628568,5,32
17831616,5,5
18149630,5,67
378724,0,35
165446,0,10
9998,4,25
18107882,4,27
29104111,1,15
1064084,3,95
181428,3,17
57572,3,13
40495231,0,96
16440926,1,9
894111,5,14
12363795,1,97
15813929,4,35
8753495,3,5
20518655,4,74
377679,3,0
223040,1,91
17699357,3,52
9470293,1,36
2169506,1,2
868595,2,20
20262957,2,2
107019,4,4
2212540,4,10
29874184,3,9
10352973,3,20
7039742,3,27
2168882,2,5
30842,1,12
133782,5,4
22552579,4,35
13265572,2,50
6698001,0,8
16093271,1,49
37545571,3,20
16044974,1,4
11780476,3,40
9912767,5,70
6053016,2,52
13120464,1,6
18142403,4,63
1003985,1,80
65066,4,29
22138268,2,44
16059376,5,63
20421367,2,15
17444649,5,20
25780234,3,57
20306810,0,77
17187320,4,6
12603698,1,1
17407260,3,14
135840,0,73
3840040,1,74
17859267,4,70
23129080,1,95
291583,5,78
25782457,4,64
25868425,0,10
37434,0,78
18869972,1,79
23114976,3,20
12432220,1,26
18813006,3,19
13335487,3,17
133793,5,74
18756550,5,19
15838978,3,43
13455513,0,1
24334,5,10
311864,5,95
27494,4,17
27872890,0,48
22693276,4,24
174814,0,2
6600807,3,4
15718978,4,22
17605440,0,59
41017660,4,1
25182342,4,63
40631,0,15
17851860,3,36
13100208,0,86
8822493,4,5
15740918,3,7
20525188,1,9
35525010,5,12
4583489,1,9
32660979,4,57
3332986,2,0
17787411,0,95
15725397,4,85
25278470,3,37
26114271,5,60
25760792,2,0
13622702,1,66
354259,4,15
9703097,3,93
20699156,2,95
8192391,4,51
12438180,4,68
108305,0,68
3214819,4,69
22537667,1,5
9541850,3,75
175078,0,30
72111,2,12
27160926,1,17
25503002,1,20
16050050,1,52
12962066,5,89
614603,1,64
8120067,0,2
308581,4,8
37570640,0,17
34541,1,5
29909088,0,1
722737,0,42
18210701,2,95
681941,0,15
35148790,5,10
20416950,3,37
42674626,2,97
28243032,5,12
27242578,5,46
11306,3,40
94062,3,15
30075662,0,1
45432,2,13
3291,4,96
358846,4,57
858572,5,49
13721337,4,66
23705512,2,77
23637878,0,79
3394,5,9
27249102,2,44
35012142,4,80
16034218,0,94
16081758,5,17
13604070,2,18
20262957,0,78
10436915,0,12
1284085,5,16
17912283,2,37
15808380,1,85
21877212,4,8
65804,5,9
254316,3,85
25654602,2,13
6541563,1,44
656836,3,51
19099499,3,11
39797458,4,20
16065564,1,80
402072,4,79
25179935,3,39
18283463,0,78
18333656,5,5
13326422,2,61
19083232,4,11
11112619,2,48
9801114,1,1
23590496,1,2
216177,5,15
18166117,3,47
12012999,5,19
20526707,1,7
6240207,3,20
215758,0,8
13425835,5,15
13022844,2,56
13605647,5,51
6977769,2,28
4952,2,74
376817,5,7
20725166,3,12
13185923,3,39
15793165,3,65
170293,2,36
24403863,3,88
22401133,3,66
15803141,2,98
12594400,0,20
13570764,3,15
25832342,4,53
22471,1,11
932587,3,9
25400826,1,7
10229321,2,4
15832828,4,2
17232032,0,5
8253037,0,36
7726427,4,3
22465510,1,0
9269901,3,3
32650,0,31
16151293,4,18
457762,4,7
2177236,4,66
22735684,3,30
4005310,3,29
17569900,2,45
22921286,0,1
16085481,5,30
11782143,1,45
94561,3,19
18680136,2,32
11053270,4,16
20426102,4,0
13498897,3,95
41580341,2,33
18663321,2,97
7198988,4,11
104949,1,11
15726915,1,10
400598,0,48
4332027,4,14
28503165,5,5
4952,1,24
13595639,3,68
7798911,2,82
17085959,0,8
7090785,5,1
88612,4,9
18710920,1,50
32499,2,13
13153411,2,83
519137,0,12
18132728,2,4
23719270,0,11
20542660,5,21
6140120,3,0
58098,1,32
20922660,0,74
8277481,0,41
19558324,5,23
36327140,3,9
23622600,2,14
25613902,0,56
19192335,2,31
39798154,3,47
23506169,2,51
11734251,5,61
6609703,5,65
22838220,0,17
7210397,1,56
16006,2,13
3873345,4,87
13508767,1,31
9399336,1,66
38262,0,2
782854,4,53
84151,5,6
699179,4,7
958277,1,13
7468253,5,0
5671925,1,56
580291,0,0
17619220,2,35
7930252,2,97
23395414,4,5
18000197,4,12
543137,5,17
15711844,4,6
18223057,3,64
17306889,5,2
103294,4,53
1144532,0,65
22320471,0,0
7870975,5,11
298275,2,14
295000,1,97
1293450,2,33
17561299,4,33
40611069,0,35
12973788,3,7
34736638,2,41
8419428,4,9
25562497,4,77
795643,3,17
17877304,1,5
11891563,4,25
684924,4,16
1258333,5,19
6692041,2,14
13547514,5,68
438452,2,44
4443485,2,7
18110734,5,31
6575638,2,78
15832300,5,38
696110,5,63
278280,0,6
16160701,2,25
18812737,2,98
19156898,1,5
137894,5,82
243397,4,14
243598,1,0
1148401,5,35
8299165,1,13
23911680,4,25
39929294,5,0
11888689,0,82
12033455,2,40
85990,4,3
552357,5,4
8997981,3,73
7902654,4,78
501127,0,4
10822858,3,14
16120137,4,10
16155612,0,55
20454895,5,34
9541850,0,20
16101121,4,62
881346,0,13
13974822,3,20
25819519,2,16
21927701,4,28
15810499,1,99
61049,1,83
13555390,5,11
26314777,0,2
43127174,5,85
17372989,0,8
20913710,1,94
18054655,4,4
7795696,1,62
9536655,5,4
31384635,3,0
20404905,0,45
12561863,3,37
16134439,2,1
24311467,1,62
20700340,2,66
21671,1,88
18223057,2,15
42116648,1,91
38230320,3,21
20694384,4,6
37508253,2,3
17139513,4,61
21996359,3,100
36182208,1,37
9565193,0,3
24933557,4,42
9648783,0,52
10319829,3,91
38590894,1,13
11013,1,0
7047848,4,1
13637128,5,14
13447476,2,32
25685720,4,3
3289941,1,26
13506481,2,1
5205,4,14
673216,4,10
12998673,5,2
18799339,4,0
13515354,5,80
9917957,5,70
15788084,3,94
61905,4,6
15817399,5,20
10907,2,13
1193177,1,96
63827,5,10
18114322,1,20
11458531,3,11
237118,0,14
28763485,4,33
36061,5,23
80534,0,17
26114523,4,3
13455151,2,50
18667792,3,93
72286,2,11
17239362,5,11
16109208,4,95
19192335,3,43
4052982,2,0
6181,1,66
543873,0,24
233649,4,38
368468,0,16
836964,2,56
15810914,3,7
40037485,2,40
15768791,3,12
25943218,1,0
6766006,1,17
27809980,2,45
19543263,0,10
106597,4,80
15717298,0,86
35856268,2,17
165089,1,11
34782886,5,13
14296788,0,9
47916,5,88
95617,3,1
107105,3,67
4052117,2,45
13271221,2,14
41032753,0,90
23281943,3,19
13432295,4,16
264950,2,4
1101679,2,15
51070,2,9
11607,3,10
26124482,2,10
18187566,2,70
16059057,3,10
31570776,0,15
80642,3,8
18465526,1,86
24958417,2,27
1603923,0,72
36496717,2,2
12589075,0,8
17333880,5,20
38205303,4,8
7945295,1,66
34079578,2,15
8805449,5,4
42369059,1,91
6454183,3,13
2798647,1,1
6538757,4,0
22820335,1,16
16406114,5,9
61942,4,29
12101419,2,6
16098332,4,63
40144459,0,6
23510085,4,27
6952589,0,63
24476778,5,13
15830521,1,17
6307111,1,60
778463,3,10
12624498,5,7
24886016,1,64
4687,3,9
15793165,2,3
19262320,5,14
32332142,3,15
11788404,4,81
6633516,5,1
34839067,5,73
25943007,2,18
18808407,5,98
21865261,5,12
1320965,3,5
137098,3,12
24991214,2,47
5021607,0,48
3754102,5,44
30095473,2,16
22325661,3,53
22711164,2,12
41153868,5,12
937116,3,94
3790544,4,14
27876301,2,1
28571887,5,46
23268497,3,57
23121147,0,0
183199,2,2
51190,5,7
27400631,0,21
38205303,3,46
17863376,4,87
16242556,2,80
235117,5,63
1328608,5,84
222773,5,2
187650,1,13
592806,4,10
17619220,0,83
10898326,2,89
16235831,2,92
6288703,4,1
15980748,1,36
9648783,0,90
18800655,4,20
25671827,3,15
10101733,3,41
336734,2,4
16076372,0,13
12766833,2,7
24106854,5,95
17239362,3,22
13640108,1,63
107062,2,36
23718736,0,69
26162928,0,13
115613,4,16
20447658,0,2
8464957,1,13
299600,4,8
6657,2,91
8521811,0,80
16161543,1,62
18484332,1,45
24614174,0,97
40729683,1,5
7938275,5,4
2317178,5,85
13078582,3,89
25898503,2,7
9517,2,88
11242368,1,79
18224216,3,1
2974811,1,28
22609358,3,87
17268805,1,13
13565549,4,17
18908187,1,10
6440071,4,79
25382946,4,12
30523827,4,95
13334117,3,7
278753,3,5
14059909,2,56
17133266,2,18
824062,4,40
17926437,3,3
22468004,1,8
9790115,5,11
976,2,3
11214214,1,35
1309025,0,10
492069,5,22
333970,2,93
15505212,5,99
18478423,0,15
7716140,0,84
18077836,4,6
149267,1,16
32980245,3,4
4988505,2,29
10912,2,9
15739201,1,7
580843,0,10
18074803,4,5
6545608,0,0
19192335,3,6
145356,3,36
42045749,0,57
647579,1,48
33607640,1,14
31120087,2,29
29736467,1,13
240297,5,17
8747308,1,89
7100119,0,66
18981875,3,92
18210701,5,61
176261,1,20
31287352,4,49
23483723,4,44
19242026,5,18
411247,3,74
12971662,4,11
41209130,0,83
30125214,2,12
7967742,0,7
18588657,4,10
487445,0,47
12072288,5,3
50275,4,63
43723509,4,11
531509,4,48
175078,5,16
25628116,1,71
23411528,0,16
8966262,0,14
10455247,3,0
13155806,1,52
30247981,4,64
12551082,3,78
39680853,2,10
14739231,3,46
16146998,2,13
9489,0,92
16248123,1,74
18246191,5,96
14362,0,24
119015,3,22
23338387,3,12
25756328,3,11
18087424,4,71
80534,4,31
9424053,4,89
10637959,3,3
71730,1,4
8542996,3,59
5220293,2,42
22038750,3,49
18627856,5,2
9917945,1,11
8293938,0,11
24892572,1,6
17350387,5,6
8536738,2,16
27874227,0,16
13260536,4,61
7970273,5,14
17204568,1,81
23963387,2,20
40395,3,91
403722,1,11
108615,4,79
6388255,2,48
334818,5,60
174403,2,36
22805780,3,79
36431876,5,23
12835220,2,18
23493101,1,14
18251076,0,7
442296,0,0
16171221,4,42
10867844,3,96
8058301,5,46
